id,id_str,screen_name,location,description,url,followers_count,friends_count,listedcount,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,tweeted_url,bot
721683182,721683182,nai8478,"Ohio, USA",I’m a kinky mother fucker. My pronouns are Goddess ✨,,231,202,1,Sat Jul 28 07:02:34 +0000 2012,45471,FALSE,19301,,"{'created_at': 'Wed Mar 10 15:50:28 +0000 2021', 'id': 1369677040903983112, 'id_str': '1369677040903983112', 'text': '@VeganPlasdick This little girl yells at me from the second floor every day. Some times she’ll try to walk along th… https://t.co/tERwYwZNgL', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'VeganPlasdick', 'name': 'softserve dykescream 🍦', 'id': 84246850, 'id_str': '84246850', 'indices': [0, 14]}], 'urls': [{'url': 'https://t.co/tERwYwZNgL', 'expanded_url': 'https://twitter.com/i/web/status/1369677040903983112', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1369646468638900230, 'in_reply_to_status_id_str': '1369646468638900230', 'in_reply_to_user_id': 84246850, 'in_reply_to_user_id_str': '84246850', 'in_reply_to_screen_name': 'VeganPlasdick', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",TRUE,FALSE,TRUE,Goddess Nyx 🖤✨,https://twitter.com/i/web/status/1369677040903983112,0
3282830066,3282830066,iindigoskyy,She/Her/They/Them,Venmo: hellsabels 🤑,,318,443,2,Sat Jul 18 00:03:45 +0000 2015,49547,FALSE,11407,,   ,FALSE,FALSE,TRUE,Isabel says Positive Affirmations,   ,0
20447988,20447988,OUTDChannel,"Denver, CO","The official Twitter account for Outdoor Channel. Tag your best Hunting, Fishing and Shooting sports Photos & Videos #WhatGetsYouOutdoors https://t.co/p9WohU3SQQ",https://t.co/yV9WSUEvxm,210881,6221,1104,Mon Feb 09 16:55:44 +0000 2009,14336,TRUE,27458,,"{'created_at': 'Fri May 07 16:00:40 +0000 2021', 'id': 1390698104438001667, 'id_str': '1390698104438001667', 'text': ""For the guys that can't unplug for a BBQ, we present tips how to setup a deck TV for more OC, SC and WFN ☺! Click… https://t.co/3Ewda4NbDL"", 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3Ewda4NbDL', 'expanded_url': 'https://twitter.com/i/web/status/1390698104438001667', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]}, 'source': '<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",FALSE,FALSE,FALSE,Outdoor Channel,https://twitter.com/i/web/status/1390698104438001667,0
94896901,94896901,iTomlinsonJonas,Chile ~ She/Her,"| 25 | EFL teacher | LG(B)T+ | Multifandom |










Personal and fan account.",https://t.co/8gSwBHrnrw,1810,2749,35,Sun Dec 06 00:13:34 +0000 2009,39254,FALSE,74317,,"{'created_at': 'Fri May 07 11:15:50 +0000 2021', 'id': 1390626423052935169, 'id_str': '1390626423052935169', 'text': 'RT @10hourly: #고결 #KOGYEOL\n#업텐션 #UP10TION @UP10TION https://t.co/55cNJdMQML', 'truncated': False, 'entities': {'hashtags': [{'text': '고결', 'indices': [14, 17]}, {'text': 'KOGYEOL', 'indices': [18, 26]}, {'text': '업텐션', 'indices': [27, 31]}, {'text': 'UP10TION', 'indices': [32, 41]}], 'symbols': [], 'user_mentions': [{'screen_name': '10hourly', 'name': 'hourly up10tion', 'id': 1335748590514425856, 'id_str': '1335748590514425856', 'indices': [3, 12]}, {'screen_name': 'UP10TION', 'name': '업텐션(UP10TION)', 'id': 3282384678, 'id_str': '3282384678', 'indices': [42, 51]}], 'urls': [], 'media': [{'id': 1390622666252488707, 'id_str': '1390622666252488707', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/E0x78naWEAMBaY5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0x78naWEAMBaY5.jpg', 'url': 'https://t.co/55cNJdMQML', 'display_url': 'pic.twitter.com/55cNJdMQML', 'expanded_url': 'https://twitter.com/10hourly/status/1390622669368958976/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}, 'source_status_id': 1390622669368958976, 'source_status_id_str': '1390622669368958976', 'source_user_id': 1335748590514425856, 'source_user_id_str': '1335748590514425856'}]}, 'extended_entities': {'media': [{'id': 1390622666252488707, 'id_str': '1390622666252488707', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/E0x78naWEAMBaY5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0x78naWEAMBaY5.jpg', 'url': 'https://t.co/55cNJdMQML', 'display_url': 'pic.twitter.com/55cNJdMQML', 'expanded_url': 'https://twitter.com/10hourly/status/1390622669368958976/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}, 'source_status_id': 1390622669368958976, 'source_status_id_str': '1390622669368958976', 'source_user_id': 1335748590514425856, 'source_user_id_str': '1335748590514425856'}, {'id': 1390622666533609476, 'id_str': '1390622666533609476', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/E0x78odXoAQ23vU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0x78odXoAQ23vU.jpg', 'url': 'https://t.co/55cNJdMQML', 'display_url': 'pic.twitter.com/55cNJdMQML', 'expanded_url': 'https://twitter.com/10hourly/status/1390622669368958976/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'source_status_id': 1390622669368958976, 'source_status_id_str': '1390622669368958976', 'source_user_id': 1335748590514425856, 'source_user_id_str': '1335748590514425856'}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Fri May 07 11:00:55 +0000 2021', 'id': 1390622669368958976, 'id_str': '1390622669368958976', 'text': '#고결 #KOGYEOL\n#업텐션 #UP10TION @UP10TION https://t.co/55cNJdMQML', 'truncated': False, 'entities': {'hashtags': [{'text': '고결', 'indices': [0, 3]}, {'text': 'KOGYEOL', 'indices': [4, 12]}, {'text': '업텐션', 'indices': [13, 17]}, {'text': 'UP10TION', 'indices': [18, 27]}], 'symbols': [], 'user_mentions': [{'screen_name': 'UP10TION', 'name': '업텐션(UP10TION)', 'id': 3282384678, 'id_str': '3282384678', 'indices': [28, 37]}], 'urls': [], 'media': [{'id': 1390622666252488707, 'id_str': '1390622666252488707', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/media/E0x78naWEAMBaY5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0x78naWEAMBaY5.jpg', 'url': 'https://t.co/55cNJdMQML', 'display_url': 'pic.twitter.com/55cNJdMQML', 'expanded_url': 'https://twitter.com/10hourly/status/1390622669368958976/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1390622666252488707, 'id_str': '1390622666252488707', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/media/E0x78naWEAMBaY5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0x78naWEAMBaY5.jpg', 'url': 'https://t.co/55cNJdMQML', 'display_url': 'pic.twitter.com/55cNJdMQML', 'expanded_url': 'https://twitter.com/10hourly/status/1390622669368958976/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}}, {'id': 1390622666533609476, 'id_str': '1390622666533609476', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/media/E0x78odXoAQ23vU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0x78odXoAQ23vU.jpg', 'url': 'https://t.co/55cNJdMQML', 'display_url': 'pic.twitter.com/55cNJdMQML', 'expanded_url': 'https://twitter.com/10hourly/status/1390622669368958976/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}, 'source': '<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 5, 'favorite_count': 7, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}, 'is_quote_status': False, 'retweet_count': 5, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",FALSE,FALSE,TRUE,•Avi• STREAM WALLS,   ,0
88081160,88081160,_amy00,Tierra Santa,"Mexicana que aprendió inglés con inglés sin barreras, y ahora es bien kool. SC: ugh_itsher",,117,103,6,Sat Nov 07 01:15:39 +0000 2009,323,FALSE,23120,,"{'created_at': 'Mon Apr 26 13:08:13 +0000 2021', 'id': 1386668438106611716, 'id_str': '1386668438106611716', 'text': 'ThriftBooks is having a deal! Earn 3x points on all order. So $1 is 3 points. \nJust did a big order and already got… https://t.co/CptaRJgymf', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/CptaRJgymf', 'expanded_url': 'https://twitter.com/i/web/status/1386668438106611716', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",FALSE,FALSE,TRUE,el limón de tú vida,https://twitter.com/i/web/status/1386668438106611716,0
15731377,15731377,septembersound,"ÜT: 38.67507,-90.316079",I'm a geek who loves emerging technology and all kinds of music.,,239,636,7,Tue Aug 05 02:49:50 +0000 2008,229,FALSE,3192,,"{'created_at': 'Fri Oct 02 17:02:13 +0000 2020', 'id': 1312075424831279106, 'id_str': '1312075424831279106', 'text': 'I just achieved my daily @Fitbit step goals of 10512', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'fitbit', 'name': 'fitbit', 'id': 17424053, 'id_str': '17424053', 'indices': [25, 32]}], 'urls': []}, 'source': '<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",FALSE,FALSE,FALSE,Eric Dickerson,   ,0
132385468,132385468,BeingSalmanKhan,MUMBAI,"Film actor, artist, painter, humanitarian",,42514969,24,28343,Tue Apr 13 02:56:21 +0000 2010,1,TRUE,42964,,"{'created_at': 'Wed May 05 06:31:13 +0000 2021', 'id': 1389830019644461058, 'id_str': '1389830019644461058', 'text': '@SKFilmsOfficial @ZeeStudios_\xa0 @SohailKhan @atulreellife @ReelLifeProdn @ZeeMusicCompany @ZeeplexOfficial… https://t.co/JwwQXsn9qg', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SKFilmsOfficial', 'name': 'Salman Khan Films', 'id': 3226892442, 'id_str': '3226892442', 'indices': [0, 16]}, {'screen_name': 'ZeeStudios_', 'name': 'Zee Studios', 'id': 716914589804277760, 'id_str': '716914589804277760', 'indices': [17, 29]}, {'screen_name': 'SohailKhan', 'name': 'Sohail Khan', 'id': 758973302811402240, 'id_str': '758973302811402240', 'indices': [31, 42]}, {'screen_name': 'atulreellife', 'name': 'Atul Agnihotri', 'id': 1492334274, 'id_str': '1492334274', 'indices': [43, 56]}, {'screen_name': 'ReelLifeProdn', 'name': 'Reel Life Production', 'id': 1006920299328126978, 'id_str': '1006920299328126978', 'indices': [57, 71]}, {'screen_name': 'ZeeMusicCompany', 'name': 'Zee Music Company', 'id': 2381606574, 'id_str': '2381606574', 'indices': [72, 88]}, {'screen_name': 'ZeeplexOfficial', 'name': 'ZEEPLEX', 'id': 1299757096389419008, 'id_str': '1299757096389419008', 'indices': [89, 105]}], 'urls': [{'url': 'https://t.co/JwwQXsn9qg', 'expanded_url': 'https://twitter.com/i/web/status/1389830019644461058', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1389830017828343809, 'in_reply_to_status_id_str': '1389830017828343809', 'in_reply_to_user_id': 132385468, 'in_reply_to_user_id_str': '132385468', 'in_reply_to_screen_name': 'BeingSalmanKhan', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1088, 'favorite_count': 8537, 'favorited': False, 'retweeted': False, 'lang': 'und'}",TRUE,FALSE,FALSE,Salman Khan,https://twitter.com/i/web/status/1389830019644461058,0
7.72455E+17,7.72455E+17,Tamisha_Hamster,,"La vida es demasiado corta para que malgastes tu tiempo odiando a alguie, deja de hacerlo y empieza de disfrutar de verdd. Todosєn Favoяitos. 01.11.11 ‹з",,0,0,1,Sun Sep 04 15:24:58 +0000 2016,67,FALSE,147,,"{'created_at': 'Fri Jun 30 10:07:44 +0000 2017', 'id': 880729559959613440, 'id_str': '880729559959613440', 'text': 'RT @trumpcarehelpme: Find out how the Republican health care bill could help you! https://t.co/P5ZmRvtL0V answers all your questions about…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'trumpcarehelpme', 'name': 'Trumpcare', 'id': 879833878256640001, 'id_str': '879833878256640001', 'indices': [3, 19]}], 'urls': [{'url': 'https://t.co/P5ZmRvtL0V', 'expanded_url': 'http://willtrumpcarehelpme.com', 'display_url': 'willtrumpcarehelpme.com', 'indices': [82, 105]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Fri Jun 30 04:49:11 +0000 2017', 'id': 880649393669644290, 'id_str': '880649393669644290', 'text': 'Find out how the Republican health care bill could help you! https://t.co/P5ZmRvtL0V answers all your questions about #Trumpcare in seconds!', 'truncated': False, 'entities': {'hashtags': [{'text': 'Trumpcare', 'indices': [118, 128]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/P5ZmRvtL0V', 'expanded_url': 'http://willtrumpcarehelpme.com', 'display_url': 'willtrumpcarehelpme.com', 'indices': [61, 84]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 689, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 689, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",TRUE,FALSE,FALSE,Tamisha Lelah,http://willtrumpcarehelpme.com,0
227019467,227019467,TheSabys,"Saudi,Arabia","Hey, we r The Sabys a school girl band tryin' to make our dream come true.",,3,0,1,Wed Dec 15 18:03:52 +0000 2010,56,FALSE,112,,"{'created_at': 'Mon Sep 11 21:45:49 +0000 2017', 'id': 907359550948261888, 'id_str': '907359550948261888', 'text': 'RT @GameBagORG: PES Club Manager Hack/Cheat - Pes Coins and Money for Free (Android/iOS) https://t.co/ujpl5YbfRM via @YouTube', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GameBagORG', 'name': 'Game Bag', 'id': 842356322507063296, 'id_str': '842356322507063296', 'indices': [3, 14]}, {'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [117, 125]}], 'urls': [{'url': 'https://t.co/ujpl5YbfRM', 'expanded_url': 'https://youtu.be/beOa_AXG0Ms', 'display_url': 'youtu.be/beOa_AXG0Ms', 'indices': [89, 112]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Wed Sep 06 14:38:27 +0000 2017', 'id': 905440062657191939, 'id_str': '905440062657191939', 'text': 'PES Club Manager Hack/Cheat - Pes Coins and Money for Free (Android/iOS) https://t.co/ujpl5YbfRM via @YouTube', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [101, 109]}], 'urls': [{'url': 'https://t.co/ujpl5YbfRM', 'expanded_url': 'https://youtu.be/beOa_AXG0Ms', 'display_url': 'youtu.be/beOa_AXG0Ms', 'indices': [73, 96]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 68, 'favorite_count': 135, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 68, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",FALSE,FALSE,FALSE,The Sabys,https://youtu.be/beOa_AXG0Ms,1
413403853,413403853,CortlandChien,"Montclair, VA",DM(V) BMW's Relocation Intelligence Specialist/Project Manager Managing Partner @DistrictHookah,https://t.co/J7dU2Glp4i,780,459,3,Tue Nov 15 21:04:04 +0000 2011,7142,FALSE,30832,,"{'created_at': 'Wed Apr 28 22:54:10 +0000 2021', 'id': 1387540671997915136, 'id_str': '1387540671997915136', 'text': ""RT @drive_myLEX: I'm from VIRGINIA  where people WITHOUT jobs live BETTER than people WITH jobs..😩😪"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'drive_myLEX', 'name': 'Pooh 💜', 'id': 108783930, 'id_str': '108783930', 'indices': [3, 15]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Tue Apr 27 18:53:32 +0000 2021', 'id': 1387117728146677763, 'id_str': '1387117728146677763', 'text': ""I'm from VIRGINIA  where people WITHOUT jobs live BETTER than people WITH jobs..😩😪"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1860, 'favorite_count': 7052, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 1860, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",FALSE,FALSE,TRUE,ThePandaMcLovin,   ,0
44829395,44829395,fmagoo,"New York, NY",if you tolerate this your children will be next • #BLM • #HereWeGo • she/her,,101,170,1,Fri Jun 05 05:27:29 +0000 2009,583,FALSE,1987,,"{'created_at': 'Mon May 03 16:15:10 +0000 2021', 'id': 1389252200157913089, 'id_str': '1389252200157913089', 'text': '@JuliaMurney Booo.  For me there is actually a silver lining to this bc I feel like roadkill after my second vaccin… https://t.co/zfMSZonqpo', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JuliaMurney', 'name': 'Julia Murney', 'id': 508325846, 'id_str': '508325846', 'indices': [0, 12]}], 'urls': [{'url': 'https://t.co/zfMSZonqpo', 'expanded_url': 'https://twitter.com/i/web/status/1389252200157913089', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>', 'in_reply_to_status_id': 1389238710974169091, 'in_reply_to_status_id_str': '1389238710974169091', 'in_reply_to_user_id': 508325846, 'in_reply_to_user_id_str': '508325846', 'in_reply_to_screen_name': 'JuliaMurney', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",FALSE,FALSE,FALSE,fajita marx,https://twitter.com/i/web/status/1389252200157913089,0
175639254,175639254,augustus0861,gold coast,,,3,28,0,Sat Aug 07 04:45:50 +0000 2010,400,FALSE,601,,"{'created_at': 'Wed Apr 04 10:23:46 +0000 2018', 'id': 981477421776912384, 'id_str': '981477421776912384', 'text': 'Too much gc games', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",TRUE,FALSE,FALSE,Phil Scott,   ,1
